WEEK_NUM,,,PRTNUM,,,PRT_CLIENT_ID,SUM(ORDQTY)
8,,,P1062974,,,ZEBRA,8
8,,,P1028746,,,ZEBRA,202
8,,,RS419-HP2000FLR,,,ZEBRA,10
3,,,STYLUS-00002-03R,,,TX3,279
3,,,9013132,,,TX3,30
3,,,TFF-2005-00AA-25266-M,,,ZEBRA,4100
3,,,AN510-FCL60001US,,,ZEBRA,46
3,,,79818M,,,ZEBRA,13
8,,,ZD62143-T01L01EZ,,,ZEBRA,1
3,,,MC92N0-GP0SYAAA6WR,,,ZEBRA,20
3,,,1302-01RL000,,,TX3,3454
3,,,94-121130-21,,,TX3,132
3,,,34.18H70.001,,,TX3,470
3,,,CRD3X01-4001ER,,,ZEBRA,25
12,,,450154,,,ZEBRA,223
8,,,MP7011-LPSLM00US,,,ZEBRA,17
3,,,11-161910-04,,,ZEBRA,24
8,,,ZT42063-T010000Z,,,ZEBRA,95
3,,,300020-004,,,ZEBRA,245
3,,,SG-MC9024242-01R,,,ZEBRA,6
12,,,P1046280-001,,,ZEBRA,122
8,,,450136,,,ZEBRA,6
8,,,103755,,,ZEBRA,100
8,,,P1024396,,,ZEBRA,46
3,,,023.4008G.0001,,,TX3,25
3,,,DS9808-SR00007NNWR,,,ZEBRA,37
3,,,SG-TC7X-HSTR2-03,,,TX3,5678
3,,,062.10009.0641,,,TX3,668
3,,,24-84046-03,,,TX3,147
3,,,6M.18RCB.001,,,TX3,175
3,,,P1018600-RH,,,ZEBRA,1
8,,,PS20J-P4G1NA00,,,ZEBRA,8
3,,,CBA-M04-S07ZAR,,,ZEBRA,1
8,,,800077-749,,,ZEBRA,3
3,,,6M.18RCB.002,,,TX3,310
3,,,UWC-1300-A-00AC,,,ZEBRA,22
3,,,HW000831D01,,,TX3,1022
3,,,STB3578-CF007WR,,,TX3,9
3,,,1305-0126B00,,,TX3,25
3,,,P1061022-011,,,ZEBRA,9
3,,,8710-059402-05,,,TX3,500
8,,,1302-01RL000,,,TX3,914
3,,,ZQ63-RUW1001-W8Z,,,ZEBRA,2
8,,,Z32-0M0M0200US02,,,ZEBRA,3
3,,,82-67705-01,,,TX3,2025
3,,,8710-059402-16,,,TX3,50
3,,,ZT41142-T31A000Z,,,ZEBRA,104
3,,,105936G-743,,,ZEBRA,2
3,,,ZT61042-T050100Z,,,ZEBRA,3
12,,,03200GS11007,,,ZEBRA,2
3,,,MC92N0-GP0SYJYA6WR,,,ZEBRA,90
3,,,1309-00RL000,,,TX3,40
3,,,15-131943-01,,,TX3,940
3,,,47.18R98.001,,,TX3,40
3,,,4900-030280,,,TX3,89
3,,,50-13130-4360,,,ZEBRA,471000
8,,,LI2208-SR6U2100AZN,,,ZEBRA,20
12,,,VCD5500-1001R,,,ZEBRA,148
3,,,11-69192-04,,,TX3,50
3,,,S00833,,,TX3,5
3,,,P1046696-142,,,ZEBRA,10
3,,,S00835,,,TX3,19
3,,,S00836,,,TX3,1
3,,,8710-056500-54,,,TX3,945
3,,,13-82439-01,,,TX3,1635
12,,,1432-C801-0028,,,ZEBRA,7
12,,,P1076367,,,ZEBRA,112
8,,,2394-K001-V001,,,ZEBRA,1
3,,,150037,,,ZEBRA,21
3,,,807720-004,,,ZEBRA,20
3,,,807711-001,,,ZEBRA,20
12,,,P1031925-023,,,ZEBRA,15
3,,,ADP-35M-QDCBL1-01,,,ZEBRA,1
12,,,MK3190-030BG4EBTWW,,,ZEBRA,213
3,,,212697-091,,,ZEBRA,39
8,,,DS4608-SR7U2100SGW,,,ZEBRA,160
12,,,DS3678-HP3U4210SFW,,,ZEBRA,95
12,,,DS3678-HP2F003VZWW,,,ZEBRA,209
8,,,S01907,,,TX3,6
3,,,OE43A160D00A1122,,,ZEBRA,1
3,,,15-131941-01,,,TX3,114
8,,,MC92N0-GP0SYGQA6WR,,,ZEBRA,19
3,,,RS507X-IM20000ETWR,,,ZEBRA,20
3,,,8710-053301-16,,,TX3,120
3,,,TC510K-2PAZU4P-03,,,ZEBRA,8
8,,,P1050667-038,,,ZEBRA,244
3,,,WA4L21093100020W,,,ZEBRA,1
8,,,01973-407,,,ZEBRA,7
3,,,8710-050383-48,,,TX3,25
3,,,CBL-DC-393A1-02,,,ZEBRA,588
3,,,1004721-003,,,TX3,57
3,,,11-176147-04,,,TX3,2452
8,,,16M.025MB.0016,,,TX3,6
3,,,CBL-MC93-USBCHG-01,,,ZEBRA,17
3,,,S02445,,,TX3,3
3,,,1510-0J9A000,,,TX3,292
3,,,8710-053201-46,,,TX3,500
3,,,8710-053300-02,,,TX3,94
3,,,6M.16MCA.001,,,TX3,948
3,,,LS2208-SR2T007R,,,ZEBRA,29
3,,,91-71220-01,,,TX3,48
3,,,8710-056100-91,,,TX3,173
3,,,8710-050300-12,,,TX3,5
8,,,MC92N0-GL0SYEQA6WR,,,ZEBRA,131
8,,,105936G-547,,,ZEBRA,15
8,,,DA17068-1,,,ZEBRA,40
8,,,P1024437,,,ZEBRA,4000
8,,,P1028743-001,,,ZEBRA,60
8,,,P1024451,,,ZEBRA,1427
8,,,P1040258-02,,,ZEBRA,60
8,,,P106203-004,,,ZEBRA,6
8,,,8710-053330-15,,,TX3,276
8,,,8710-057201-13,,,TX3,10
8,,,CBL-TC51-USB1-01,,,TX3,22
12,,,BTRY-MC93-FRZ-01,,,TX3,2
8,,,8710-053330-14,,,TX3,1
8,,,HW32413-006,,,ZEBRA,2
8,,,GT800-300510-100,,,ZEBRA,1
8,,,P1083320-008,,,ZEBRA,8
8,,,P1083320-116,,,ZEBRA,1
8,,,ZC32-000C000USWM,,,ZEBRA,1
8,,,P1094879-021,,,ZEBRA,1
8,,,P1058930-078,,,ZEBRA,3
8,,,P1046696-102,,,ZEBRA,2
8,,,47171,,,ZEBRA,4
8,,,50.18R37.012,,,TX3,117
8,,,55.14R01.011G,,,TX3,20
8,,,1100937,,,TX3,10
8,,,HN000189P07,,,TX3,110
8,,,SB1B-SE11A0WW,,,TX3,3
8,,,6M.18RCA.002,,,TX3,36
8,,,BTRY-TC2X-INT1-01,,,TX3,78
12,,,P1063406-047,,,ZEBRA,32
8,,,16K.025AC.0002,,,TX3,11
8,,,8710-050332-12,,,TX3,15
8,,,LB000600A01,,,TX3,200
8,,,STYLUS-HC005-03R,,,ZEBRA,10
8,,,20-61019-04R,,,ZEBRA,5
12,,,P1084369-001,,,ZEBRA,20
8,,,ZQ52-AUE0000-JG,,,ZEBRA,25
12,,,105934-064,,,ZEBRA,5
8,,,50.10V01.002,,,TX3,10
8,,,50-12863-012B,,,TX3,50
8,,,1073161,,,TX3,20
8,,,6014-00265P,,,TX3,20
8,,,207013-001,,,ZEBRA,1
8,,,8710-053310-20,,,TX3,10
8,,,1080386-001,,,TX3,13
8,,,6M.14RBD.001,,,TX3,10
8,,,MC930B-GSEBG4NA,,,ZEBRA,5
8,,,MNT-MPM-VHDRD1-01,,,ZEBRA,5
8,,,BTRY-ET5X-10IN3-01,,,ZEBRA,32
8,,,105912-002,,,ZEBRA,1
8,,,91-000032-01,,,TX3,10
8,,,VC83-08SOCQBAABANA,,,ZEBRA,116
8,,,806100-306,,,ZEBRA,70
8,,,P1068020,,,ZEBRA,230
8,,,CRD9101-4001CR,,,ZEBRA,99
8,,,1081035-004,,,TX3,10
8,,,P1038979-002,,,ZEBRA,1
8,,,ZT41042-T0E0000Z,,,ZEBRA,2
8,,,63-139575-01,,,TX3,3500
12,,,210127,,,ZEBRA,13
8,,,BA18591-1,,,ZEBRA,20
8,,,77727M,,,ZEBRA,1
12,,,DS3678-SR3U42A0SFW,,,ZEBRA,369
8,,,41691M,,,ZEBRA,1
8,,,TTRKA1201,,,ZEBRA,300
8,,,6051A1621303,,,TX3,6
8,,,PF000062A02,,,TX3,100
8,,,63-08798-01,,,TX3,4543
8,,,16M.01RCB.0001,,,TX3,665
12,,,25-67868-03R,,,ZEBRA,27
8,,,MC330K-SP3HG4US,,,ZEBRA,20
8,,,P1105147-007,,,ZEBRA,7
12,,,RS60B0-SRSF01,,,ZEBRA,4
12,,,ZD42043-D01E00EZ,,,ZEBRA,278
8,,,8710-053300-82,,,TX3,50
12,,,P1058930-166,,,ZEBRA,28
8,,,P1066385-01,,,ZEBRA,17
12,,,LI3678-SR0F003VZWW,,,ZEBRA,608
8,,,420012,,,ZEBRA,2
8,,,G43012M,,,ZEBRA,1
12,,,P1027135-015,,,ZEBRA,1
12,,,20005,,,ZEBRA,10
12,,,G105910-053,,,ZEBRA,35
8,,,SAC-HS3100-B8W8-01,,,ZEBRA,4
12,,,MNT-TC8X-FH-01,,,ZEBRA,155
8,,,KT-ET5X-8SCRN1-01,,,ZEBRA,83
8,,,ZD62043-T01L02EZ,,,ZEBRA,55
12,,,MC92N0-GL0SXGRA5WR,,,ZEBRA,19
12,,,HW33844,,,ZEBRA,7
8,,,TC72-WM-INT-T,,,ZEBRA,7
8,,,TC720L-0ME24B0-A64,,,ZEBRA,7
12,,,1309-00R5000,,,TX3,20
12,,,S00779,,,TX3,1
8,,,BTRY-MC33-52MA-01,,,TX3,27
12,,,LI3678-SR3U42A0S1W,,,ZEBRA,104
8,,,ZQ51-AUN0110-00,,,ZEBRA,5
8,,,MP7000-SNS0M00WW,,,ZEBRA,134
8,,,410051,,,ZEBRA,6
8,,,1301-014J000,,,TX3,100
8,,,MM000109A01,,,TX3,105
12,,,200166,,,ZEBRA,4
8,,,8710-058000-42,,,TX3,2
12,,,P1006138,,,ZEBRA,4
12,,,ST3006-WW,,,ZEBRA,29
12,,,1005051,,,ZEBRA,31
12,,,1073091,,,TX3,10
12,,,DS3678-HP3U42A0SFW,,,ZEBRA,63
12,,,13A5-0EU0101,,,TX3,50
8,,,EA3600-R0MF50S-00,,,ZEBRA,1
8,,,EA3600-R1CM-00,,,ZEBRA,1
12,,,1305-012HU00,,,TX3,234
12,,,8710-053201-22,,,TX3,208
12,,,1304-00GAA00,,,TX3,99
12,,,4900-030570,,,TX3,220
12,,,P1079903-021,,,ZEBRA,32
12,,,SG-EC30-RLYD1-01,,,ZEBRA,29
12,,,1304-00G8100,,,TX3,24
12,,,BTRY-TC51-43HC1-01,,,ZEBRA,3045
8,,,1432-C611-0018,,,ZEBRA,8
12,,,TC200J-10A111A6,,,ZEBRA,55
12,,,2356-2208-0000,,,ZEBRA,1
12,,,LI3678-TLE,,,ZEBRA,111
8,,,1298,,,ZEBRA,15
8,,,60.16M07.031,,,TX3,30
3,,,300094,,,ZEBRA,20
12,,,ZD42042-T01W02EZ,,,ZEBRA,12
8,,,SG-NGRS-SFRVPD-05,,,ZEBRA,1
8,,,KT-MC18-CKEY-20,,,ZEBRA,14
8,,,P1046696-003,,,ZEBRA,3
12,,,90500116-R,,,ZEBRA,51
12,,,200591,,,ZEBRA,33
8,,,GX43-1024A1-000,,,ZEBRA,1
12,,,S02429,,,TX3,9
12,,,TC75BH-KA11ES,,,ZEBRA,24
12,,,34.18R88.001,,,TX3,91
8,,,57167M,,,ZEBRA,8
12,,,8710-050380-09,,,TX3,110
8,,,16H.042CS.0003,,,TX3,5
12,,,AS-000140-01,,,TX3,89
8,,,TC70X-WM-T,,,ZEBRA,5
12,,,BT-CS1-0BR,,,ZEBRA,11
12,,,MISC-MC33-SCRN-01,,,TX3,13
12,,,16H.038MS.0005,,,TX3,110
12,,,16H.038MS.0010,,,TX3,122
12,,,16H.038MS.0014,,,TX3,122
12,,,16H.038MS.0015,,,TX3,122
12,,,KT-FLC9000-HV,,,ZEBRA,8
12,,,P1031775-003,,,ZEBRA,1
12,,,DS8178-PRES-POSUSB,,,ZEBRA,152
12,,,1309-00QR000,,,TX3,90
12,,,11-134138-01,,,TX3,30
12,,,4403-000570,,,TX3,10
12,,,PSS-3CR01-00R,,,TX3,60
12,,,9C-NJ2KM0100,,,TX3,6
12,,,BTRY-MC17RAB0E-50,,,TX3,3
12,,,STYLUS-00006-03R,,,ZEBRA,43
12,,,ZT23042-T01200FZ,,,ZEBRA,1038
12,,,58-40000-007R,,,ZEBRA,269
12,,,SAC-TC51-HC4SC-01,,,ZEBRA,37
12,,,PWRS-14000-251R,,,ZEBRA,8
12,,,45.30S04.001,,,TX3,1520
8,,,P1094879-052,,,ZEBRA,1
12,,,20-2100-LM100R,,,TX3,3
12,,,ZD62143-T21L01EZ,,,ZEBRA,1
12,,,10028758,,,ZEBRA,3
12,,,S01-60304173-R,,,TX3,1452
8,,,78117,,,ZEBRA,61
12,,,1101219-001,,,TX3,11
12,,,TC700K-0MB24B0-US,,,ZEBRA,30
12,,,20-66483-02R,,,ZEBRA,372
12,,,25-71917-03R,,,ZEBRA,167
12,,,BTRY-TC51-43MA1-10,,,ZEBRA,329
8,,,P1087400-001,,,ZEBRA,3
12,,,SG-TC8X-PMHLST-01,,,ZEBRA,92
12,,,ZT41143-T0A0000Z,,,ZEBRA,1
12,,,ZD62143-T01F00EZ,,,ZEBRA,72
12,,,FAST-PC0081W-Q1,,,ZEBRA,890
12,,,16H.025CS.0013,,,TX3,1448
12,,,KT-114032-02R,,,ZEBRA,307
12,,,24-134838-02,,,TX3,175
12,,,PWR-WUA5V15W0WW,,,ZEBRA,36
12,,,BTRY-MC3XKAB0E-10,,,ZEBRA,24
12,,,16H.038MS.0038,,,TX3,181
12,,,LS2208-SR30007R,,,ZEBRA,13
12,,,16H.038MS.0065,,,TX3,142
8,,,P1014125,,,ZEBRA,31
8,,,QH3-AUCA0M00-00,,,ZEBRA,2
12,,,QN3-AUCA0M01-FB,,,ZEBRA,69
12,,,16H.038MS.0018,,,TX3,142
12,,,SG-MC9521110-01R,,,ZEBRA,40
12,,,ZD42043-C01W01EZ,,,ZEBRA,28
12,,,ZQ51-AUN0100-00,,,ZEBRA,226
12,,,16H.038MS.0021,,,TX3,122
8,,,9011543,,,TX3,13
8,,,105910-001,,,ZEBRA,3
3,,,800300-350WM,,,ZEBRA,2
8,,,P1030398,,,ZEBRA,1
8,,,210521,,,ZEBRA,2
12,,,SAC4000-4000CR,,,ZEBRA,234
8,,,16H.039MS.0027,,,TX3,170
8,,,MC92N0-G90SXJYA5WR,,,TX3,1
8,,,P1065668-007,,,ZEBRA,1
8,,,P1094879-017,,,ZEBRA,35
8,,,8710-053200-32,,,TX3,2
8,,,25-124387-02R,,,ZEBRA,50
8,,,P1046223-001,,,ZEBRA,92
8,,,CN-000803-09,,,ZEBRA,125
8,,,LS2208-7AZU0300SR,,,ZEBRA,18
8,,,MC92N0-GP0SXERA5WR,,,ZEBRA,12
3,,,13A5-0EL0901,,,TX3,220
8,,,HW30392-004,,,ZEBRA,2
8,,,P1006118,,,ZEBRA,3
8,,,45189-21,,,ZEBRA,2
8,,,P1080383-206,,,ZEBRA,1
8,,,S01935,,,TX3,5
8,,,CN-000803-06,,,ZEBRA,125
3,,,8710-053300-27,,,TX3,115
8,,,16H.038MS.0003,,,TX3,210
3,,,806130-208,,,ZEBRA,3026
3,,,1309-00SM000,,,TX3,1550
8,,,20-70965-01,,,ZEBRA,920
8,,,86.00Q73.52C,,,TX3,1176
8,,,1100950-001,,,TX3,1
8,,,140.0250N.2001,,,TX3,727
3,,,8710-053201-41,,,TX3,790
8,,,AMME2335S,,,TX3,5
8,,,OE431150C0091122,,,ZEBRA,8
8,,,63-124381-01,,,TX3,15
3,,,16H.02GSC.0002,,,TX3,1560
8,,,P1022237-014,,,ZEBRA,3
3,,,SG-TC7X-SCRNTMP-01,,,TX3,2340
3,,,210740-003,,,ZEBRA,9
8,,,8710-050471-44,,,TX3,60
3,,,807089-001,,,ZEBRA,9
3,,,300792-002,,,ZEBRA,1114
8,,,8710-050380-07,,,TX3,340
3,,,104523-111,,,ZEBRA,265
8,,,8710-056101-01,,,TX3,600
8,,,CBL-VC80-KBUS2-01,,,TX3,5
8,,,8710-053300-88,,,TX3,5
8,,,67-67489-01,,,TX3,50
3,,,SG-WT4023221-03R,,,ZEBRA,212
8,,,63-161928-01,,,TX3,100
3,,,4600-012110,,,TX3,3817
8,,,HN000065GP2,,,TX3,205
8,,,P1108195,,,ZEBRA,5
8,,,DS3608-DP3U4602ZVW,,,ZEBRA,12
8,,,ET51-8-WM,,,ZEBRA,26
8,,,63-64746-01,,,TX3,1000
8,,,21-68380-01,,,TX3,50
8,,,16M.01RLD.0003,,,TX3,1920
8,,,P1031365-208,,,ZEBRA,4200
3,,,BU-000155-01,,,TX3,50
8,,,50-12800-1337,,,TX3,200
8,,,8710-050380-12,,,TX3,200
8,,,1432-C359-0045,,,ZEBRA,100
8,,,6054A1154402,,,TX3,4000
8,,,GC420-200410-000,,,ZEBRA,199
8,,,CBA-UF4-C09ZAR,,,ZEBRA,5
8,,,G57069M,,,ZEBRA,2
8,,,1005640-003,,,TX3,3
8,,,TC80N0-A000K110NA,,,ZEBRA,4
8,,,1100295-305,,,TX3,25
8,,,P1050667-047,,,ZEBRA,21
8,,,BRKT-SCRD-SSPL-01,,,ZEBRA,10
8,,,48502,,,ZEBRA,203
8,,,CRD-EC30-10SLC1-01,,,ZEBRA,5
8,,,CBL-MC18-EXINT1-01,,,ZEBRA,12
8,,,210613-003,,,ZEBRA,1
8,,,AN620-SCL71131US,,,ZEBRA,22
8,,,2356-2208-0000,,,ZEBRA,1
8,,,ET56DE-G21E-00A6,,,ZEBRA,6
8,,,105950-038,,,ZEBRA,2
12,,,GK42-102511-000,,,ZEBRA,2
12,,,CRD5SLOT-WM-TC7X,,,ZEBRA,6
12,,,KT-SCANMNT-VC70-R,,,ZEBRA,9
12,,,KT-ET5X-10SCRN1-01,,,ZEBRA,31
12,,,40.18R79.011,,,TX3,2100
12,,,MC930P-GSFGG4RW,,,ZEBRA,5
12,,,DS2208-HC0000BZZRW,,,ZEBRA,101
12,,,440013,,,ZEBRA,6
8,,,1073498,,,TX3,16
12,,,MC32N0-RL4SCLE0A,,,ZEBRA,152
12,,,ST6080,,,ZEBRA,30
12,,,20-71048-04R,,,ZEBRA,97
8,,,1052211,,,TX3,10
12,,,AMME2381,,,TX3,30
8,,,MT3324,,,ZEBRA,3
8,,,6014-00286P,,,TX3,10
12,,,025.90064.0001,,,TX3,250
12,,,1005102,,,TX3,64
12,,,1100045-003,,,TX3,1
12,,,1073172,,,TX3,20
12,,,022.76001.0031,,,TX3,1081
8,,,212267-001,,,ZEBRA,10
12,,,DS457-DP20004ZZWW,,,ZEBRA,14
12,,,P1072539-008,,,ZEBRA,62
12,,,P1059871,,,ZEBRA,230
12,,,131B-02KM000-PEGA,,,TX3,15
8,,,8710-057200-25,,,TX3,10
8,,,8710-057200-09,,,TX3,10
8,,,8710-057201-27,,,TX3,10
8,,,P1093300-012,,,ZEBRA,5
8,,,8710-057200-18,,,TX3,10
8,,,134.0250C.0001,,,TX3,120
12,,,16M.025MB.0001,,,TX3,96
8,,,P1099875-044,,,ZEBRA,1
12,,,GT800-100510-100,,,ZEBRA,22
12,,,AMME2412,,,TX3,5
12,,,PWR-BGA9V18W0WW,,,ZEBRA,10
12,,,MC330M-SI3HG2RW,,,ZEBRA,4
12,,,ZP45-202513-009K,,,ZEBRA,10
12,,,TC510K-2PAZU4P-US,,,ZEBRA,1550
12,,,ZC31-000C000US00,,,ZEBRA,252
12,,,AMME2385,,,TX3,2
8,,,105850-026,,,ZEBRA,30
12,,,BTRY-MC55EAB02-10,,,ZEBRA,207
12,,,MW1269EAUNRE,,,TX3,289
12,,,21-121559-02,,,TX3,10
12,,,12-62847-01,,,TX3,10
8,,,SG-NGRS-TRGA-01,,,ZEBRA,7
12,,,6M.18HBD.032,,,TX3,646
12,,,9011442,,,TX3,8
12,,,13-140655-01,,,TX3,200
12,,,PL-3307-B110R,,,ZEBRA,4700
12,,,8710-700200-01,,,TX3,109
12,,,MC92N0-GA0SYGYA6WR,,,ZEBRA,17
12,,,40.18R77.001,,,TX3,331
12,,,SG-TC2X-HSTRP1-02,,,ZEBRA,440
12,,,1004689-009,,,ZEBRA,1
12,,,KIT-PWR-12V50W,,,ZEBRA,585
12,,,49512,,,ZEBRA,2
12,,,AT17342-1,,,ZEBRA,212
12,,,P1058930-019,,,ZEBRA,11
12,,,P1053360-003,,,ZEBRA,1
12,,,P1037974-026,,,ZEBRA,1
12,,,806136G-404,,,ZEBRA,10
12,,,UM-400-01,,,ZEBRA,5
12,,,1004720-003,,,TX3,39
12,,,25-122026-02R,,,ZEBRA,2
8,,,AM16904-005,,,ZEBRA,52
12,,,8710-050381-03,,,TX3,20
12,,,025.9003P.0001,,,TX3,50
12,,,S02656,,,TX3,12
12,,,MX201-SI00WW,,,ZEBRA,700
12,,,S01241,,,TX3,2
12,,,S00739,,,TX3,1
12,,,20-73951-01R,,,ZEBRA,403
12,,,DS2278-SR6UMC00AZW,,,ZEBRA,10
12,,,GT800-100410-100,,,ZEBRA,3
12,,,CN-000968-01,,,TX3,190
12,,,1003229-001,,,TX3,5
12,,,ST-000225-01,,,TX3,16
12,,,47.18R11.001,,,TX3,91
12,,,300039,,,ZEBRA,290
12,,,134.0250C.0001,,,TX3,80
12,,,60.10T02.002,,,TX3,20
12,,,450082,,,ZEBRA,23
12,,,1301-04GG000,,,TX3,157
12,,,91-84170-01,,,TX3,255
12,,,63-62650-02,,,TX3,9000
12,,,CRD-TC56-CVCD2-02,,,ZEBRA,340
12,,,ZT22043-T01200FZ,,,ZEBRA,1
12,,,37609,,,ZEBRA,36
12,,,ZQ1-0UB0L010-00,,,ZEBRA,20
12,,,ZT41042-T0100A0Z,,,ZEBRA,32
8,,,P1083320-004,,,ZEBRA,4
12,,,P1058930-011,,,ZEBRA,72
12,,,KT-152097-03,,,ZEBRA,78
12,,,ZT22042-D01200FZ,,,ZEBRA,36
12,,,MNT-TC8X-CTPH-01,,,ZEBRA,1
12,,,LNYD-W0040CS-04,,,ZEBRA,57
8,,,P1037750-075,,,ZEBRA,9
12,,,MC333R-GI4HG4FT-KT,,,ZEBRA,3
12,,,DS3678-SR0F003VTNA,,,ZEBRA,12
12,,,16M.042CS.0001,,,TX3,14
8,,,P1096942,,,ZEBRA,1
12,,,8710-053301-22,,,TX3,93
12,,,9012011,,,TX3,32
12,,,8710-056100-54,,,TX3,20
12,,,P1083320-027,,,ZEBRA,4
12,,,ZQ61-AUFAL00-00,,,ZEBRA,10
8,,,P4D-0UB10000-00,,,ZEBRA,1
8,,,CQ18050-G1,,,ZEBRA,1
8,,,BA17963-1,,,ZEBRA,3
12,,,60.10T07.013,,,TX3,20
12,,,S03149,,,TX3,2
12,,,60.16M62.002,,,TX3,690
12,,,0171486Y56,,,TX3,1406
12,,,8710-053201-05,,,TX3,30
12,,,CC600-5-3200LNWW,,,ZEBRA,214
12,,,MX101-SR7000WW,,,ZEBRA,403
12,,,410049,,,ZEBRA,2
12,,,8710-055600-26,,,TX3,378
12,,,8710-050386-20,,,TX3,32
12,,,5814-003840,,,TX3,103
12,,,4900-029110,,,TX3,3
12,,,MP7001-LNSLM00CM,,,ZEBRA,3
12,,,41-173275-05,,,TX3,332
12,,,21-108221-01,,,TX3,330
12,,,147.0250D.0001,,,TX3,1100
12,,,AS-000220-04,,,TX3,238
12,,,16H.025MS.0111,,,TX3,207
12,,,WT60A0-KS2NEUS,,,ZEBRA,48
12,,,KT-TC55-SCRNP1-03,,,TX3,60
12,,,47612,,,ZEBRA,34
12,,,CRDUNIV-55-5000R,,,ZEBRA,6
12,,,DS8178-7U21PC-15,,,ZEBRA,83
12,,,DS8178-SR0F157ZMWW,,,ZEBRA,83
12,,,8710-053300-37,,,TX3,42
12,,,CRD-TC7X-REEU95-01,,,TX3,1
12,,,AA18608-1,,,ZEBRA,640
12,,,SAC70-WM-INTL,,,ZEBRA,8
12,,,ZD50043-T01200FZ,,,ZEBRA,110
12,,,807558-001,,,ZEBRA,4
12,,,SAC-MC33-20SCHG-01,,,TX3,1
12,,,8710-051800-27,,,TX3,418
12,,,ST6500,,,TX3,75
12,,,105934-132,,,ZEBRA,28
12,,,410013,,,ZEBRA,31
12,,,450050,,,ZEBRA,6
12,,,16M.039MB.0005,,,TX3,1
12,,,20-4750SR-IP100R,,,TX3,190
12,,,GX43-102510-00GA,,,ZEBRA,28
12,,,25-63852-01R,,,ZEBRA,10
12,,,9010377,,,ZEBRA,3
12,,,P1046696-033,,,ZEBRA,6
12,,,CBA-K02-C09PAR,,,ZEBRA,50
12,,,27892,,,ZEBRA,20
12,,,200164,,,ZEBRA,15
12,,,P1058930-016,,,ZEBRA,9
12,,,SAC5000-8000CR-Z,,,ZEBRA,2
12,,,1080882-004,,,ZEBRA,3
12,,,DS3608-SR00CC3VTNA,,,ZEBRA,788
12,,,ZD62042-D31F00EZ,,,ZEBRA,1
12,,,P1041012-001,,,ZEBRA,2500
12,,,420095,,,ZEBRA,11
12,,,Z32-AMAC0200US00,,,ZEBRA,1
12,,,P1094879-023,,,ZEBRA,4
12,,,P1088318,,,ZEBRA,4
12,,,P1093300-010,,,ZEBRA,3
12,,,P1037750-401,,,ZEBRA,1
12,,,P1037974-041,,,ZEBRA,5
12,,,SE-965HP-I219R,,,ZEBRA,440
12,,,212664-002,,,ZEBRA,40
12,,,VH10210110110A00,,,ZEBRA,14
12,,,8710-056082-03,,,TX3,30
12,,,CRD-ET5X-SE4CO1-01,,,ZEBRA,17
12,,,TC51UPS-0GMS216-US,,,ZEBRA,24
12,,,210566,,,ZEBRA,11
12,,,P1031925-235,,,ZEBRA,2
12,,,60.16M19.003,,,TX3,810
12,,,86.00U39.6Q3,,,TX3,5500
12,,,1412-014C000,,,TX3,397
12,,,P1067988-020,,,ZEBRA,3
12,,,P1083347-003,,,ZEBRA,9
12,,,ZT23042-T01200GA,,,ZEBRA,1
12,,,7014-002817,,,TX3,120
12,,,P1083320-006,,,ZEBRA,1
12,,,10825-000,,,ZEBRA,4
12,,,123100-203,,,ZEBRA,19
12,,,STYLUS-00003-50R,,,ZEBRA,6
12,,,SAC-MPP-6BCHEU1-01,,,ZEBRA,2
12,,,8710-056100-26,,,TX3,180
12,,,ZC11-00000A0USLT,,,ZEBRA,25
12,,,63-146120-01,,,TX3,50
12,,,1005825-203,,,TX3,10
12,,,6052A0116202,,,TX3,1000
12,,,SAC5500-401CES,,,ZEBRA,1
12,,,MC330K-GI4HA3RW,,,ZEBRA,10
12,,,8710-056082-18,,,TX3,10
12,,,P1046696-070,,,ZEBRA,9
12,,,1432-C607-0019,,,ZEBRA,1
12,,,16M.01RCB.0004,,,TX3,278
12,,,40.17E15.001,,,TX3,1600
12,,,1005198-001,,,TX3,137
12,,,LB000750A01,,,TX3,163
12,,,MC919Z-G30SWEQZ1WR,,,TX3,3
12,,,7514-011540,,,TX3,10
12,,,ST4004-WW,,,ZEBRA,5
12,,,CRD5501-401CES,,,ZEBRA,32
12,,,25802,,,ZEBRA,2
12,,,3PTY-BTEK-DX304SC,,,ZEBRA,79
12,,,G105910-102,,,ZEBRA,3
12,,,G105850-003,,,ZEBRA,65
12,,,P1037963,,,ZEBRA,15
12,,,210642-013,,,ZEBRA,105
12,,,GX43-202510-00AK,,,ZEBRA,5
12,,,P1066905,,,ZEBRA,80
12,,,ZT23043-D01A00FZ,,,ZEBRA,1
12,,,155.01R01.0015,,,TX3,5
12,,,91.18H28.056G,,,TX3,50
12,,,16H.01RMS.0001,,,TX3,1815
12,,,350026,,,ZEBRA,5
12,,,P1072539-011,,,ZEBRA,3
12,,,63-66728-03,,,TX3,600
12,,,4900-029100,,,TX3,32
12,,,884-00339,,,TX3,33
12,,,Q20138-1,,,ZEBRA,49
12,,,ZT41043-T110000Z,,,ZEBRA,22
12,,,P1080383-022,,,ZEBRA,6
12,,,086.2R362.0100,,,TX3,1300
12,,,AK18913-002,,,ZEBRA,7
12,,,12-99161-01,,,TX3,10
12,,,P1061022-025,,,ZEBRA,1
12,,,94-147522-01,,,TX3,20
